population	assembly_accession	wgs_set_name	study_accession	study_title	sample_accession	run_accession	fastq_bytes	number_of_files	instrument_model	library_layout	library_strategy
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815446	0.0007957312936923699	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815448	0.0012241408894624328	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815449	0.0014461921728070593	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815451	0.0013684336772712413	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815452	0.0014882927280268632	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815456	0.00027856592714670114	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815461	0.0005066942549092346	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815471	0.0018850780616048723	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815473	0.001550075209706847	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815474	0.0015896383665676694	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815479	0.0003414039711060468	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815485	0.0006711701844324125	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815487	0.0002504927342670271	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815491	0.0004949838130414719	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815493	0.0005498595892277081	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815494	0.0017854803772934247	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815505	0.00027905803290195763	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815515	0.001395694231177913	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815516	0.0013459327656164533	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815517	0.0011954672709180159	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815518	0.0011687829846778186	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815520	0.0009009259683807613	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815522	0.00034661721110751387	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815523	0.0003961713118769694	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815525	0.000483967888612824	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815527	0.000530713045009179	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815532	0.0007686843473493354	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815533	0.001526736287814856	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815536	0.019665126397740096	2	NextSeq 500	PAIRED	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815540	0.0015578197862851084	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815544	0.0007625675416420563	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815546	0.000722695876902435	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815549	0.0006798932990932371	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815551	0.0010853502708414453	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815555	0.0005259181389192236	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815562	0.0001582100530868047	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815563	0.00028373087388899876	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815566	0.0008185805991161033	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815569	0.0017149394989246503	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815571	0.0008696155628058477	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815577	0.0008853275185174425	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815578	0.0009158206958090886	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815579	0.0008805561874396517	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815580	0.0008453057762380922	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815583	0.0010231132291664835	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815584	0.0007401773864330607	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815585	0.0008292481288663112	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815586	0.0009028067161125364	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815239	0.0007879643744672649	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815240	0.0009026659281516913	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815252	0.0012998924567000358	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815254	0.0011170831248819013	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815258	0.0005229627122389502	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815260	0.0003891982441928121	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815262	0.0008236182475229725	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815266	0.014262644869631913	2	NextSeq 500	PAIRED	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815267	0.0013355582459553261	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815269	0.0008034285901885596	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815272	0.0008427975290032919	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815275	0.0019993156265627476	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815277	0.001148690062109381	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815279	0.0007869041774029029	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815280	0.0020612655598597485	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815281	0.0010975636150760693	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815287	0.0011242559248785255	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815293	0.0008651155967527302	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815295	0.001031237965435139	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815296	0.0012144964230174082	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815297	0.00020169599065411603	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815299	0.0011725920758181019	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815303	0.0010119812304765219	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815304	0.0014821775121163228	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815306	0.0007088710917741992	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815317	0.0009054090978679596	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815322	0.0010279179141434724	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815323	0.0007774869181957911	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815324	0.0008541006664017914	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815331	0.0007963895095599582	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815332	0.0013350065464692307	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815334	0.0004622536571332603	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815336	0.0011811392487288686	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815337	0.0012940742917635362	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815339	0.0011546848800207954	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815341	0.001009095902190893	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815352	0.000992229908661102	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815353	0.0008871837108017644	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815362	0.01509331983197626	2	NextSeq 500	PAIRED	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815370	0.0009758104679349344	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815374	0.0003052129104617052	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815377	0.0013927746513218153	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815379	0.0017888480906549376	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815380	0.0017431606302125147	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815383	0.0021961619286230416	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815384	0.0023004126833257033	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815393	0.000798543844211963	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815394	0.000373811030840443	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815401	0.0015164383539740811	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815402	0.0005587987334365607	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815404	0.001827204870096466	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815412	0.02661194986467308	2	NextSeq 500	PAIRED	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815414	0.001403415344611858	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815417	0.0015152813966778922	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815421	0.0017270706966883154	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815422	0.000826776751637226	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815425	0.0006412627071767929	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815426	0.0008493544055454549	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815428	0.0003232460558137973	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815432	0.002057504480944772	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815433	0.0009690812712506158	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815437	0.002327643786884437	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815443	0.0008451389667243348	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815450	0.0013725444505325868	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815453	0.001069464284228161	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815454	0.0012768451606461895	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815457	0.0005448749752758886	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815458	0.00041340606458106777	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815462	0.0005927607880948926	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815463	0.0010663383191058529	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815465	0.0005902511093154317	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815469	0.0020859008300249116	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815470	0.0017999578903982183	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815475	0.0014417347538255854	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815477	0.0019380775283934781	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815480	0.0006157316720418748	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815481	0.0010025414330812055	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815482	0.0005196390411583707	1	PacBio RS II	SINGLE	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815486	0.02086201697602519	2	NextSeq 500	PAIRED	WGS
USMARC	GCA_002844635	NPJO01	PRJNA392765	Sus scrofa isolate:201423004 | breed:Cross-bred Genome sequencing and assembly	SAMN07325927	SRR5815489	0.021553797477281478	2	NextSeq 500	PAIRED	WGS
